evaluation,target,model,reduction,use_log_transform,rows,features,test_rows,mae,rmse,r2,relative_mae,feature_mode,include_benchmark_onehot,folds,mae_std,rmse_std,r2_std,relative_mae_std,groups
random_split,openroad_critical_path_delay,gpr_matern,select_k_10,True,18,49,5.0,0.8944155743302764,1.262951407312333,-0.11373451555234615,0.20377087437923788,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_matern,select_k_10,True,18,49,,1.131469026197223,1.2755344983025612,-29.67868359524642,0.33793202435499403,raw,False,5.0,0.8263209715858981,0.7787718963269264,50.939239217378606,0.39047167299899244,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_matern,select_k_10,True,18,49,,1.0924548363917221,1.09252855462817,-754.0712056899348,0.33895422907939016,raw,False,,0.8546732183373729,0.8547464185985326,,0.3767297682237186,17.0
random_split,openroad_critical_path_delay,gpr_rbf,select_k_10,True,18,49,5.0,0.9334459603213829,1.4272253392095577,-0.4223074731637464,0.21266300026459292,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_rbf,select_k_10,True,18,49,,1.1097967890553697,1.305046418796747,-30.112380730891324,0.33328833680086867,raw,False,5.0,0.8378250966675348,0.7887327098190096,51.78077092036788,0.3919326859506338,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_rbf,select_k_10,True,18,49,,1.1004241210474128,1.100517049908282,-474.34180629295264,0.33916565128524745,raw,False,,0.9129898711249191,0.913033110457857,,0.38811173188645287,17.0
random_split,openroad_critical_path_delay,gpr_rq,select_k_10,True,18,49,5.0,0.9064072449476048,1.0274639680163635,0.26287422419955275,0.2065028854008377,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_rq,select_k_10,True,18,49,,1.0571593285826781,1.1748806274647299,-29.995210658572574,0.31159177368670105,raw,False,5.0,0.7092172674595548,0.6725934504923741,54.333015735654826,0.3436928690375331,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_rq,select_k_10,True,18,49,,1.121292433315151,1.1213634000472563,-813.717592305676,0.34299540697577424,raw,False,,0.8560467292497124,0.8561210029764585,,0.3702982012474648,17.0
random_split,openroad_critical_path_delay,ridge_a0.1,pca_3,True,18,49,5.0,0.8098448180769549,1.1499610029269507,0.07663241906287455,0.18450348073891967,raw,False,,,,,,
kfold,openroad_critical_path_delay,ridge_a0.1,pca_3,True,18,49,,1.5323195107891097,1.6231992570668687,-90.49773819612751,0.41812001659958736,raw,False,5.0,0.6905988565245077,0.6357311262264327,184.57457328871763,0.348339767704042,
groupkfold_by_benchmark,openroad_critical_path_delay,ridge_a0.1,pca_3,True,18,49,,1.2036757696144795,1.2037397258900924,-1001.9985458102911,0.33308877766018286,raw,False,,0.5783600475041061,0.578474737817649,,0.2551552087706566,17.0
random_split,openroad_critical_path_delay,ridge_a1,pca_3,True,18,49,5.0,0.8101057757060006,1.1483635058768746,0.07919607541802309,0.18456293359928205,raw,False,,,,,,
kfold,openroad_critical_path_delay,ridge_a1,pca_3,True,18,49,,1.5289702698394447,1.619626252569607,-90.05431874665364,0.4171704974768957,raw,False,5.0,0.6882472819012156,0.6335906293783786,183.68111309756128,0.34733983975649935,
groupkfold_by_benchmark,openroad_critical_path_delay,ridge_a1,pca_3,True,18,49,,1.2025918703101994,1.2026559595902506,-997.8418948819541,0.33289486232201787,raw,False,,0.5774450720600024,0.5775597773289428,,0.2554086734236531,17.0
random_split,openroad_critical_path_delay,ridge_a10,pca_3,True,18,49,5.0,0.8190801334160962,1.1351868664830782,0.100205959362893,0.18660752312797796,raw,False,,,,,,
kfold,openroad_critical_path_delay,ridge_a10,pca_3,True,18,49,,1.500422552530201,1.5897622449889508,-86.10274149092604,0.4092359023040079,raw,False,5.0,0.669468044660621,0.6158936868224251,175.61562904204843,0.33953802705744524,
groupkfold_by_benchmark,openroad_critical_path_delay,ridge_a10,pca_3,True,18,49,,1.1927987707940584,1.1928641014797323,-960.2616334703824,0.3311629470930878,raw,False,,0.5721321795813384,0.5722463656639145,,0.258327439526202,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.001_l10.2,pca_3,True,18,49,5.0,0.80983095524491,1.150120477425495,0.0763762994344761,0.18450032242919406,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.001_l10.2,pca_3,True,18,49,,1.5325341321322155,1.6234354105483555,-90.52826464909333,0.4181745146515373,raw,False,5.0,0.6906783750558961,0.6357951812704556,184.63867458337162,0.3483704163712141,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.001_l10.2,pca_3,True,18,49,,1.2037769002333274,1.2038408445310607,-1002.3741517809771,0.33310604226830315,raw,False,,0.5784219650484341,0.5785366576905255,,0.25513232049004175,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.001_l10.5,pca_3,True,18,49,5.0,0.809849599453325,1.1501234007949996,0.07637160410586563,0.18450457005944546,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.001_l10.5,pca_3,True,18,49,,1.5323715540733172,1.6232711412165983,-90.50976964716452,0.41811874602556437,raw,False,5.0,0.6904557104039432,0.6355817044333782,184.6053586950446,0.348270901620058,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.001_l10.5,pca_3,True,18,49,,1.2037765996318741,1.2038405447152314,-1002.3495094724307,0.3331046400529578,raw,False,,0.5783813708175622,0.5784960698061203,,0.25513213288275605,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.001_l10.8,pca_3,True,18,49,5.0,0.809868245721721,1.1501263388185126,0.07636688522890256,0.1845088181590135,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.001_l10.8,pca_3,True,18,49,,1.5322089502312115,1.6231068636635606,-90.49127492268012,0.41806296798683357,raw,False,5.0,0.6902330212624328,0.6353681917533367,184.57204294300487,0.348171369461468,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.001_l10.8,pca_3,True,18,49,,1.203776299702897,1.2038402455718522,-1002.3248689047821,0.33310323782417756,raw,False,,0.5783408100188139,0.5784555153480807,,0.2551319520791757,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.01_l10.2,pca_3,True,18,49,5.0,0.8099779968574777,1.1499270865903013,0.07668688488183628,0.18453382229080537,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.01_l10.2,pca_3,True,18,49,,1.5310630939350267,1.6219206569276416,-90.35434061449146,0.417698143645351,raw,False,5.0,0.6889830197140744,0.6341862546937326,184.31287708225946,0.3476195278953099,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.01_l10.2,pca_3,True,18,49,,1.2035915541007474,1.2036555245485725,-1001.5544017596294,0.33306518649410277,raw,False,,0.5780229431287087,0.5781376788652284,,0.25517543342108123,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.01_l10.5,pca_3,True,18,49,5.0,0.8101644039315348,1.1499587233844866,0.07663607980183762,0.18457629061711947,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.01_l10.5,pca_3,True,18,49,,1.5294380963384822,1.620281474904014,-90.16974650238113,0.4171407563073866,raw,False,5.0,0.6867593422414164,0.6320522087085438,183.98022329239066,0.3466250994183405,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.01_l10.5,pca_3,True,18,49,,1.203588416634447,1.2036523949576703,-1001.3077216318078,0.3330511449551335,raw,False,,0.5776231681127775,0.5777379661786576,,0.255174722793251,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.01_l10.8,pca_3,True,18,49,5.0,0.8103510168967649,1.1499918285048345,0.07658291526109406,0.18461880585073884,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.01_l10.8,pca_3,True,18,49,,1.5278105233960582,1.6186414856500644,-89.98518085521168,0.4165824288401998,raw,False,5.0,0.6845332493373423,0.6299145981052159,183.64758379308523,0.3456289340508387,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.01_l10.8,pca_3,True,18,49,,1.2035853462145878,1.2036493324105826,-1001.0612148041085,0.3330371020457748,raw,False,,0.5772267621554428,0.5773416219647446,,0.2551746942931868,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.1_l10.2,pca_3,True,18,49,5.0,0.8114174737571673,1.1481321294699196,0.07956709180650567,0.18486177215540617,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.1_l10.2,pca_3,True,18,49,,1.5166487536656927,1.6071895569630397,-88.64776896796018,0.41303898089542734,raw,False,5.0,0.6724787091498498,0.6184242251545929,181.10582225591605,0.3403043085935523,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.1_l10.2,pca_3,True,18,49,,1.2017591921907897,1.2018234230836162,-993.4445685690183,0.3326619224228433,raw,False,,0.5743962033244666,0.5745113012607891,,0.25566201099582125,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.1_l10.5,pca_3,True,18,49,5.0,0.8132778422009939,1.148687242175591,0.0786768327368248,0.1852856119401169,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.1_l10.5,pca_3,True,18,49,,1.5004786064217828,1.5911503588805005,-86.83701979213429,0.40749555358789297,raw,False,5.0,0.650546945760721,0.597155954952768,177.8293984977637,0.33043329426776485,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.1_l10.5,pca_3,True,18,49,,1.2009445430364576,1.201008854594386,-990.9527506159782,0.33237674167174924,raw,False,,0.5722085060359758,0.5723239612193285,,0.2559263503093296,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.1_l10.8,pca_3,True,18,49,5.0,0.8201274756957877,1.149391940662509,0.07754605636689871,0.1868461346394858,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.1_l10.8,pca_3,True,18,49,,1.4843621481028388,1.575044927556514,-85.02982255313367,0.4019324104158235,raw,False,5.0,0.6281030907547881,0.575553686559153,174.55505563663806,0.3203445096526668,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.1_l10.8,pca_3,True,18,49,,1.1994527792534706,1.199517171242269,-988.4774863534609,0.33196607834499137,raw,False,,0.5715004966284267,0.5716160938109787,,0.2564010814045654,17.0
random_split,openroad_critical_path_delay,elasticnet_a1.0_l10.2,pca_3,True,18,49,5.0,0.8854364038794997,1.1419355386495598,0.08947562871121095,0.2017251883844194,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a1.0_l10.2,pca_3,True,18,49,,1.4245090042104855,1.5089608112912838,-74.63770489550403,0.3837823156321756,raw,False,5.0,0.5551302742979897,0.512811726057978,153.31164318906644,0.2927272736922674,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a1.0_l10.2,pca_3,True,18,49,,1.1775718629723078,1.1776385886592915,-920.5092234304478,0.3275673176828755,raw,False,,0.5804455593058409,0.5805569243183932,,0.2659497024736051,17.0
random_split,openroad_critical_path_delay,elasticnet_a1.0_l10.5,pca_3,True,18,49,5.0,0.9655074586810629,1.1523827868060021,0.07273915416371446,0.2199674342907473,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a1.0_l10.5,pca_3,True,18,49,,1.4195975341419844,1.5060022173669378,-65.28158035385528,0.38609601995574544,raw,False,5.0,0.5669958465244673,0.5258108364984097,131.4265932840373,0.30492206596615495,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a1.0_l10.5,pca_3,True,18,49,,1.1431059859902013,1.1431744211080668,-875.0723761614054,0.3199272382312379,raw,False,,0.6197070897219108,0.6198119928429071,,0.2797458977995592,17.0
random_split,openroad_critical_path_delay,elasticnet_a1.0_l10.8,pca_3,True,18,49,5.0,1.0264524352234343,1.14559351634635,0.08363289532995655,0.2338522676003195,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a1.0_l10.8,pca_3,True,18,49,,1.4261979246550507,1.4899014715582595,-59.823535829643596,0.3878598074247968,raw,False,5.0,0.5380243879853714,0.5169908929798458,119.27336181367063,0.30245434598575566,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a1.0_l10.8,pca_3,True,18,49,,1.1726454168671079,1.1727180553857988,-776.6702041467606,0.32877513644885525,raw,False,,0.5428002028550434,0.5429063629340555,,0.27601278384372735,17.0
random_split,openroad_critical_path_delay,gpr_matern,pca_3,True,18,49,5.0,0.9825573294268294,1.1626298686699164,0.05617527811294454,0.22385183341083117,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_matern,pca_3,True,18,49,,1.1165255015968056,1.2481632455517768,-27.430342684089414,0.3241726894917733,raw,False,5.0,0.7100313405696544,0.6503798601932993,48.23020324951815,0.3406221643116656,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_matern,pca_3,True,18,49,,1.1042733571497967,1.1043448879902003,-800.9260268109533,0.33470805184489527,raw,False,,0.8077610385603577,0.8078405209156087,,0.3697072767706827,17.0
random_split,openroad_critical_path_delay,gpr_rbf,pca_3,True,18,49,5.0,0.9587016884792,1.1648789407735547,0.05252014574772268,0.2184169047777788,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_rbf,pca_3,True,18,49,,1.1306313446317906,1.2606683613171987,-27.15985105881908,0.3269573367594471,raw,False,5.0,0.6942033910441952,0.6432685412986499,47.548364219514966,0.33796359753276733,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_rbf,pca_3,True,18,49,,1.1286508739959022,1.1287212737665742,-826.8849290755994,0.339378760360281,raw,False,,0.8322150628218156,0.8322916135929458,,0.3754236797381135,17.0
random_split,openroad_critical_path_delay,gpr_rq,pca_3,True,18,49,5.0,1.120239158971914,1.4600654142018372,-0.4885143431989276,0.255219295693163,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_rq,pca_3,True,18,49,,1.1372701669422625,1.2883205016831494,-27.174055928226387,0.32842046324106744,raw,False,5.0,0.6911966940540667,0.6509379180001501,47.43764086576671,0.3372804018248328,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_rq,pca_3,True,18,49,,1.201798973471183,1.201858822079076,-1144.332552762456,0.3635646721658326,raw,False,,0.8749290720582221,0.8750110312120011,,0.389081198710503,17.0
random_split,openroad_critical_path_delay,ridge_a0.1,pca_5,True,18,49,5.0,1.1128874722217155,1.244576234014039,-0.08156195926235976,0.2535443923481805,raw,False,,,,,,
kfold,openroad_critical_path_delay,ridge_a0.1,pca_5,True,18,49,,2.6296802453734376,2.893691658117933,-142.12406182913884,0.8499336637898868,raw,False,5.0,2.8593702255667783,3.3415972831994636,195.47342115404774,1.2571036808450684,
groupkfold_by_benchmark,openroad_critical_path_delay,ridge_a0.1,pca_5,True,18,49,,1.218671236780848,1.2187181736186987,-1860.8258444632424,0.3377490722569587,raw,False,,0.8944534611997292,0.8945511225455037,,0.34767860043392845,17.0
random_split,openroad_critical_path_delay,ridge_a1,pca_5,True,18,49,5.0,1.1165169548967067,1.248606168947063,-0.08857748922384379,0.254371281860677,raw,False,,,,,,
kfold,openroad_critical_path_delay,ridge_a1,pca_5,True,18,49,,2.5928285144270458,2.8487400476305718,-138.38142051057284,0.8355562204803642,raw,False,5.0,2.7839971879204106,3.247417066522824,189.6925671760586,1.2265719445239225,
groupkfold_by_benchmark,openroad_critical_path_delay,ridge_a1,pca_5,True,18,49,,1.2097048326530213,1.2097521906817066,-1827.864712193498,0.3340661847518435,raw,False,,0.8860617601379318,0.8861602399821213,,0.34443904782073603,17.0
random_split,openroad_critical_path_delay,ridge_a10,pca_5,True,18,49,5.0,1.1289319588445144,1.2608363645763965,-0.11000733547975527,0.2571997391041242,raw,False,,,,,,
kfold,openroad_critical_path_delay,ridge_a10,pca_5,True,18,49,,2.3184641913273096,2.517206541856671,-113.48025289864817,0.7291599516968738,raw,False,5.0,2.233109706911835,2.5611760155761556,156.91348566564665,1.0028352205533606,
groupkfold_by_benchmark,openroad_critical_path_delay,ridge_a10,pca_5,True,18,49,,1.1746136587464913,1.1746645943678056,-1580.0449439611975,0.32143705592677385,raw,False,,0.7885948026482993,0.7887020299840624,,0.3103513306173744,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.001_l10.2,pca_5,True,18,49,5.0,1.1126447653905902,1.2442806995052567,-0.08104836929781079,0.25348909748903936,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.001_l10.2,pca_5,True,18,49,,2.6328385446742986,2.8975768632431507,-142.45189082680176,0.851168763186217,raw,False,5.0,2.865872598841116,3.349780937487779,195.9890235580297,1.2597352000491127,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.001_l10.2,pca_5,True,18,49,,1.2194418384870385,1.2194887378382508,-1863.8025479449707,0.33806223053240525,raw,False,,0.8951923914331147,0.8952899835014086,,0.3479680916726218,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.001_l10.5,pca_5,True,18,49,5.0,1.112868405592304,1.244492722844812,-0.08141681833644898,0.2535400484795604,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.001_l10.5,pca_5,True,18,49,,2.6321699349071466,2.896804686217676,-142.38714864844653,0.8509115757938239,raw,False,5.0,2.8645578705946906,3.3482202374523475,195.88786404097107,1.2591999315173654,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.001_l10.5,pca_5,True,18,49,,1.219307338254888,1.2193542414471756,-1863.4972112580263,0.33800291762384943,raw,False,,0.8950693731207988,0.8951669805286613,,0.34792501097469436,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.001_l10.8,pca_5,True,18,49,5.0,1.113092131469006,1.2447048714585118,-0.08178554790686765,0.25359101898904757,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.001_l10.8,pca_5,True,18,49,,2.6315011239269257,2.896032282530828,-142.32241343821005,0.850654310077909,raw,False,5.0,2.863242742269551,3.3466590448641824,195.7867626634946,1.2586644987336761,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.001_l10.8,pca_5,True,18,49,,1.219172788019271,1.219219695054498,-1863.191801429438,0.33794358338684066,raw,False,,0.8949464393577252,0.8950440621014635,,0.34788195112327897,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.01_l10.2,pca_5,True,18,49,5.0,1.1145059712395518,1.2461329166382404,-0.08426922876389353,0.25391312805617994,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.01_l10.2,pca_5,True,18,49,,2.6231555904643,2.8860109736278927,-141.47886358429918,0.8474073821200502,raw,False,5.0,2.8462948433835984,3.3258078277774596,194.46768087471438,1.251791563115288,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.01_l10.2,pca_5,True,18,49,,1.217074713878509,1.2171217048922989,-1856.5364735340713,0.33706535884491273,raw,False,,0.8929965710291852,0.8930944023919356,,0.3471422717365753,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.01_l10.5,pca_5,True,18,49,5.0,1.116740833590956,1.2482554303994295,-0.08796600343815686,0.25442228718593224,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.01_l10.5,pca_5,True,18,49,,2.6164695740910515,2.8782906079352193,-140.83640454041569,0.8448354533565624,raw,False,5.0,2.8331475681448337,3.310199107147607,193.47348013597374,1.2464385266811866,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.01_l10.5,pca_5,True,18,49,,1.215728880029042,1.2157759096732297,-1853.4869674860322,0.33647197250246114,raw,False,,0.8917883285924096,0.8918863118775141,,0.34671874439390477,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.01_l10.8,pca_5,True,18,49,5.0,1.1189842462999073,1.2503904523653901,-0.09169091061620915,0.25493339430706974,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.01_l10.8,pca_5,True,18,49,,2.6097634558593734,2.8705476150884417,-140.19467128115156,0.8422556994662358,raw,False,5.0,2.8199603474876604,3.2945411990591134,192.48522997413255,1.241069081087788,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.01_l10.8,pca_5,True,18,49,,1.214378047922564,1.2144251163850268,-1850.4301905059947,0.3358764545760099,raw,False,,0.8905887768796596,0.8906869116742309,,0.34629737725994575,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.1_l10.2,pca_5,True,18,49,5.0,1.1319113045981615,1.26338415413422,-0.11449788244238213,0.2578785107028336,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.1_l10.2,pca_5,True,18,49,,2.5302744147182015,2.7754601251494786,-132.4364037014673,0.8113238839902079,raw,False,5.0,2.658498152601347,3.095852370271966,180.92885660271773,1.1755825575639585,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.1_l10.2,pca_5,True,18,49,,1.1945498267292578,1.1945977193461284,-1787.27528124041,0.32756162719173426,raw,False,,0.8733297098017665,0.8734297214101501,,0.33979720272038916,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.1_l10.5,pca_5,True,18,49,5.0,1.154080391602345,1.2847737207716028,-0.15255507206580643,0.2629291989652942,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.1_l10.5,pca_5,True,18,49,,2.4654416562639963,2.700571680240825,-126.39587402634758,0.7860518534780889,raw,False,5.0,2.525991693738624,2.9384210602177014,172.5457355545286,1.1218289454496602,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.1_l10.5,pca_5,True,18,49,,1.1892232474306212,1.189271548002842,-1757.2030732948137,0.32535913343239814,raw,False,,0.8518933362943347,0.8519955773083985,,0.33249776383411933,17.0
random_split,openroad_critical_path_delay,elasticnet_a0.1_l10.8,pca_5,True,18,49,5.0,1.1770863938879104,1.307392211645954,-0.19349384490293597,0.2681705580563528,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a0.1_l10.8,pca_5,True,18,49,,2.3991569228839458,2.6238998369647044,-120.42685880220704,0.7601244773616754,raw,False,5.0,2.3892758654028396,2.775901078983715,164.80442031240923,1.066389795718236,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a0.1_l10.8,pca_5,True,18,49,,1.1858775224679363,1.1859262512435313,-1726.4472261449578,0.3243266766337804,raw,False,,0.8262497212118423,0.8263546898406802,,0.3238973057522383,17.0
random_split,openroad_critical_path_delay,elasticnet_a1.0_l10.2,pca_5,True,18,49,5.0,1.2352668997216594,1.3591934175956806,-0.2899441934302893,0.28142557382958167,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a1.0_l10.2,pca_5,True,18,49,,1.9010832631905785,2.036079688305476,-83.53647588005974,0.565427536087466,raw,False,5.0,1.3682375371217264,1.5270270302503015,133.430655838404,0.6502124044563254,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a1.0_l10.2,pca_5,True,18,49,,1.159824277622128,1.1598800371012554,-1318.4023872341072,0.31824706216373205,raw,False,,0.6486769564208261,0.6487993791221578,,0.2698932022692509,17.0
random_split,openroad_critical_path_delay,elasticnet_a1.0_l10.5,pca_5,True,18,49,5.0,1.267999910618714,1.3662495215252701,-0.3033721664347726,0.2888829956846879,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a1.0_l10.5,pca_5,True,18,49,,1.5088003991785113,1.5610028380061014,-65.38074901481636,0.40668736529483757,raw,False,5.0,0.512679890429798,0.4980557379931557,131.36512773194576,0.2951904085362395,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a1.0_l10.5,pca_5,True,18,49,,1.167391710107761,1.1674523743026024,-1113.7565642733812,0.32369676776813006,raw,False,,0.5861772691228097,0.5863016006854197,,0.26770601631839513,17.0
random_split,openroad_critical_path_delay,elasticnet_a1.0_l10.8,pca_5,True,18,49,5.0,1.2472400519945197,1.3160049266888607,-0.20927041224882337,0.28415336589597473,raw,False,,,,,,
kfold,openroad_critical_path_delay,elasticnet_a1.0_l10.8,pca_5,True,18,49,,1.4839744175588048,1.5290733161244023,-59.891068408029035,0.40134150637710164,raw,False,5.0,0.5068397022169513,0.4983743985870907,119.23108049972952,0.2965788934747996,
groupkfold_by_benchmark,openroad_critical_path_delay,elasticnet_a1.0_l10.8,pca_5,True,18,49,,1.1949071464420407,1.1949768594393815,-843.2670886103497,0.3353704869653358,raw,False,,0.5452270850683397,0.5453364334036721,,0.2799753552026492,17.0
random_split,openroad_critical_path_delay,gpr_matern,pca_5,True,18,49,5.0,0.9605426114041367,1.0752452330852231,0.1927213844354695,0.21883631437310033,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_matern,pca_5,True,18,49,,1.152502638081507,1.2256152233390503,-27.383439056397386,0.33147676942446164,raw,False,5.0,0.6714174945722032,0.6477273603979121,48.282868282925804,0.3343656836288024,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_matern,pca_5,True,18,49,,1.1061292465471115,1.1062050610163345,-712.9210359065032,0.3313051181369499,raw,False,,0.675868666157803,0.6759560001689842,,0.3381153306434992,17.0
random_split,openroad_critical_path_delay,gpr_rbf,pca_5,True,18,49,5.0,0.9199706427745913,1.0364048079152457,0.24998968783678088,0.20959297630944915,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_rbf,pca_5,True,18,49,,1.103066411764372,1.1872103436488604,-24.265119453322527,0.32112226044859826,raw,False,5.0,0.6958507081343934,0.6664689239348709,41.666092344245776,0.33979337987302416,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_rbf,pca_5,True,18,49,,1.0564566382314344,1.0565349849005936,-667.5501115312464,0.32054970508967295,raw,False,,0.7071472355821374,0.7072323454679506,,0.34111635276780483,17.0
random_split,openroad_critical_path_delay,gpr_rq,pca_5,True,18,49,5.0,1.012576189267449,1.344488538772827,-0.2621838107039469,0.23069090184070631,raw,False,,,,,,
kfold,openroad_critical_path_delay,gpr_rq,pca_5,True,18,49,,1.0182321957047915,1.1969746622858366,-15.440023923723743,0.30412317667831273,raw,False,5.0,0.7422794965776096,0.7090234459061462,23.086566315704943,0.34944570054540264,
groupkfold_by_benchmark,openroad_critical_path_delay,gpr_rq,pca_5,True,18,49,,1.090828089047981,1.0908809903882695,-1464.7668258768442,0.33869238336001223,raw,False,,0.8368011849299021,0.8369049315564552,,0.3751626545659143,17.0
random_split,openroad_critical_path_delay,ridge_a0.1,none,False,18,75,5.0,0.8769153807419728,1.0806204506357224,0.18462993839334507,0.19978388013222387,ratios,True,,,,,,
kfold,openroad_critical_path_delay,ridge_a0.1,none,False,18,75,,2.668383028687553,3.173427113594352,-137.201414184075,0.8330423598882518,ratios,True,5.0,2.619741471060955,3.118284539634538,182.79236212329968,1.1614878331738343,
groupkfold_by_benchmark,openroad_critical_path_delay,ridge_a0.1,none,False,18,75,,1.5448678798586188,1.5449192571796733,-1552.9853275657472,0.4310068657712414,ratios,True,,1.5533047375572526,1.5533458118933845,,0.49749048278778596,17.0
random_split,openroad_critical_path_delay,ridge_a1,none,False,18,75,5.0,0.8826007551817137,1.0800014496731634,0.1855637913429331,0.20107915467127338,ratios,True,,,,,,
kfold,openroad_critical_path_delay,ridge_a1,none,False,18,75,,2.6317630833100223,3.1190765815226777,-132.8626306136054,0.8201466594485153,ratios,True,5.0,2.557385419949698,3.041322640990284,176.85746637961014,1.1366726011285901,
groupkfold_by_benchmark,openroad_critical_path_delay,ridge_a1,none,False,18,75,,1.5310496986737012,1.5311012790405598,-1540.7788296850804,0.4273358671382178,ratios,True,,1.5241380426671685,1.5241801811830926,,0.48977574973465005,17.0
random_split,openroad_critical_path_delay,ridge_a10,none,False,18,75,5.0,0.9315743224482096,1.0884280853688528,0.17280504717374834,0.2122365930139998,ratios,True,,,,,,
kfold,openroad_critical_path_delay,ridge_a10,none,False,18,75,,2.4015688980418934,2.761309190823193,-109.89695772065704,0.7367686082419134,ratios,True,5.0,2.134110785959295,2.508432067040737,147.37299785624637,0.969263706328733,
